publication_number,title,abstract,Lemmatized-Abstract,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_abstract,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2018303408A1,Systems and Methods for Early Detection of Fracture Healing,"In some embodiments, there is provide a method of analysing a bone fracture, comprising; stabilizing a bone having a fracture including a first support point located distal of the fracture and a second support point located proximal of the fracture; applying a force to an area of the bone having the fracture to cause a displacement of the fracture; imaging the bone during the application of force thereto; and comparing the image of the bone during the application of force to an image of the bone without the application of force to determine the state of the fracture.",embodiment provide method analysing bone fracture comprising stabilizing bone fracture including first support point located distal fracture second support point located proximal fracture applying force area bone fracture cause displacement fracture imaging bone application force comparing image bone application force image bone application force determine state fracture,"['A61B5/00', 'G16H50/30']","['A61B', 'G16H']",0,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[0],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2018308006A1,Method and Apparatus for Dynamic Evolving Cognitive questioning querying architecture iterative problem solving dynamically evolving feedback loop,"A dynamically evolving cognitive questioning querying architecture system housed in a plurality of digital apparatus as well as a plurality of computing network, and computing network interfaces and based on end user input, cognitive computing, interactive machine learning queries of the end user, and computational creativity is described. A system forms a dynamically evolving automated multistep desired solution query that provides an artificially intelligent cognitive iterative problem solving feedback loop that becomes increasingly artificially intelligent through time through the real time and dynamically evolving as well as simultaneous interaction of object queries and object solutions working in tandem to provide instantiations based on user input, cognitive computing modules, computational creativity modules, interactive machine learning queries of the end user and creates a plan based on the fulfilled dynamic evolving automated solutions to query. The plan includes a first object solution that transforms a first object solution associated with the first fulfilled dynamically evolving automated solution to query into a second object query and also includes a second object solution that transforms the second object solution into a third object query associated with fulfilled dynamic evolving automated solution to query were the first object solution and the second object solution are",dynamically evolving cognitive questioning querying architecture system housed plurality digital apparatus well plurality computing network computing network interface based end user input cognitive computing interactive machine learning query end user computational creativity described system form dynamically evolving automated multistep desired solution query provides artificially intelligent cognitive iterative problem solving feedback loop increasingly artificially intelligent time real time dynamically evolving well simultaneous interaction object query object solution working tandem provide instantiation based user input cognitive computing module computational creativity module interactive machine learning query end user creates plan based fulfilled dynamic evolving automated solution query plan includes first object solution transforms first object solution associated first fulfilled dynamically evolving automated solution query second object query includes second object solution transforms second object solution third object query associated fulfilled dynamic evolving automated solution query first object solution second object solution,"['G06F17/30', 'G16H10/20']","['G06F', 'G16H']",0,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[0],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2018303343A1,"System, method and computer program product for physiological monitoring","A system for measuring physiological parameters, including: a portable measurement system, operable to acquire physiological measurement from an examined body location; an external camera operable to capture visible light, oriented toward the examined body location; a synchronization module, operable to receive a triggering indication, and in response to the triggering indication to associate to the physiological measurement a positioning image captured by the camera, the positioning image including at least a part of the portable measurement system adjacent to the examined body location; and a communication module operable to obtain the physiological measurement and the positioning image, and to transmit to a remote system: a physiological measurement record based on the physiological measurement, an orientation image based on the positioning image, and including at least a part of the portable measurement system adjacent to the examined body location, and association data associating the orientation image and the physiological measurement record.",system measuring physiological parameter including portable measurement system operable acquire physiological measurement examined body location external camera operable capture visible light oriented toward examined body location synchronization module operable receive triggering indication response triggering indication associate physiological measurement positioning image captured camera positioning image including part portable measurement system adjacent examined body location communication module operable obtain physiological measurement positioning image transmit remote system physiological measurement record based physiological measurement orientation image based positioning image including part portable measurement system adjacent examined body location association data associating orientation image physiological measurement record,"['G16H30/20', 'G16H30/20']","['G16H', 'G16H']",0,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[0],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2018303447A1,"Medical image diagnostic apparatus, medical image processing apparatus and non-transitory computer readable medium on which medical image processing program has been stored","The medical image diagnostic apparatus according to an embodiment includes processing circuitry. The processing circuitry is configured to: generate medical volume data including bones and an organ; identify, based on the volume data, the organ and an abnormal bone having an abnormal region of the bones; calculate, based on the organ and the abnormal bone of the volume data, an influence rate on the organ by the abnormal bone; and superimpose data indicating the influence rate on the image based on the volume data, thereby displaying the superimposed image on a display.",medical image diagnostic apparatus according embodiment includes processing circuitry processing circuitry configured generate medical volume data including bone organ identify based volume data organ abnormal bone abnormal region bone calculate based organ abnormal bone volume data influence rate organ abnormal bone superimpose data indicating influence rate image based volume data displaying superimposed image display,"['A61B6/00', 'G16H50/30']","['A61B', 'G16H']",0,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[0],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2018308577A1,Systems and methods for determining magnetic location of wireless tools,"A method for locating a tool in a 3D space is provided. The method includes determining whether location data, corresponding to a location of the tool, is available. If the location data is available, the method includes providing the location data for presenting the location of the tool. If the location data is not available, the method includes determining an estimated location of the tool based on a velocity of the tool and an acceleration of the tool, generating estimated location data corresponding to the estimated location of the tool and providing the estimated location data for presenting the estimated location as the location of the tool. The method also includes determining whether accelerometer data is available. If accelerometer data is available, the method includes using the accelerometer data to estimate the location of the tool.",method locating tool space provided method includes determining whether location data corresponding location tool available location data available method includes providing location data presenting location tool location data available method includes determining estimated location tool based velocity tool acceleration tool generating estimated location data corresponding estimated location tool providing estimated location data presenting estimated location location tool method includes determining whether accelerometer data available accelerometer data available method includes accelerometer data estimate location tool,"['G16H40/60', 'G16H40/60']","['G16H', 'G16H']",0,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[0],"G16H40/00,G16H40/60,G16H40/63,G16H","G16H40/60,G16H40/60",4,1.0
US2018308150A1,System for clustering and aggregating data from multiple sources,"Systems and methods are provided for receiving, aggregating, and analyzing data to develop caregiver rankings, recommendations, and other information that care seekers may use to connect with caregivers for services, or for caregivers to use to connect with care seekers. Sample data can be obtained from a plurality of data sources, processed to form data clusters, aggregated to form data records, and provided to a care seeker searching for a caregiver or medical facility.",system method provided receiving aggregating analyzing data develop caregiver ranking recommendation information care seeker connect caregiver service caregiver connect care seeker sample data obtained plurality data source processed form data cluster aggregated form data record provided care seeker searching caregiver medical facility,"['G16H10/60', 'G06F17/3087']","['G16H', 'G06F']",0,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[0],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2020219608A1,System and method for monitoring and managing a cognitive load of a person,"A system and method for monitoring and managing a cognitive load of a person, including: determining, based on an analysis of at least one input data associated with a person, a current cognitive load score of the person; determining, based on the analysis of the at least one input data and the determined current cognitive load score, whether a reduction of the current cognitive load score of the person is desirable; and selecting at least one predetermined plan for execution based on when a reduction of the current cognitive load score of the person is desirable.",system method monitoring managing cognitive load person including determining based analysis one input data associated person current cognitive load score person determining based analysis one input data determined current cognitive load score whether reduction current cognitive load score person desirable selecting one predetermined plan execution based reduction current cognitive load score person desirable,"['G16H50/30', 'G06N5/01']","['G16H', 'G06N']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014213854A1,Providing recommendations based on the predicted context and type of individual as determined from a wearable device,"The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'G09B19/00']","['G16H', 'G09B']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014222734A1,Controlling a sensory device based on the inferred state information,"The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'G06Q30/0271']","['G16H', 'G06Q']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014221773A1,Determining a continuous duration that an individual has been in the stress-related state,"The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'A61B5/6801']","['G16H', 'A61B']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014222735A1,"Systems, methods, and devices to determine an individuals mood","The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'G06F16/25']","['G16H', 'G06F']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014222733A1,Controlling a sensory device to reduce stress based on the determined stress-related state,"The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'G06F16/38']","['G16H', 'G06F']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014222851A1,"Systems, methods, and devices to determine relationship compatibility based on predicted types","The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'A61B5/4818']","['G16H', 'A61B']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014222732A1,Managing educational content based on detected stress state,"The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'A61B5/021']","['G16H', 'A61B']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014213938A1,Systems and methods to determine changes in the individuals patterns,"The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'G06F16/90344']","['G16H', 'G06F']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2014214873A1,Using individuals predicted type to aid in content selection,"The methods and systems described herein may involve determining at least one lifeotype of at least one individual, analyzing the at least one lifeotype, and delivering content to at least one individual based on the analysis. The methods and systems described herein may involve providing a game, determining at least one lifeotype of at least one player of the game, analyzing the at least one lifeotype, and affecting the game play based on the analysis. The methods and systems described herein may involve providing an interactive space, determining at least one lifeotype of at least one individual in the space, analyzing the at least one lifeotype, and modifying at least one attribute of the space based on the analysis.",method system described involve determining one lifeotype one individual analyzing one lifeotype delivering content one individual based analysis method system described involve providing game determining one lifeotype one player game analyzing one lifeotype affecting game play based analysis method system described involve providing interactive space determining one lifeotype one individual space analyzing one lifeotype modifying one attribute space based analysis,"['G16H10/60', 'A61B5/168']","['G16H', 'A61B']",1,1.0,US20230036658A1,"A61B5/14551,A61,G,A61B5/7221,A61B5/14532,G16H40/00,A61B5/68,G16H40/60,A61B,A61B5/6813,A61B5/6826,A61B5/1455,A,G16H40/63,A61B5/6801,G16H,G16,A61B5/683,A61B5/6825,A61B5/72,A61B5/00,A61B5/145,A61B5/6838","In a physiological sensor that estimates a true parameter value by providing a predicted parameter value, multiple measurements are taken to increase the accuracy of the predicted parameter value. The sensor can be reapplied between measurements to decrease the probability of an erroneous prediction caused by sensor misplacement. Some measurements can be discarded before calculating a predicted parameter value. The physiological sensor can have a plurality of modes, with one of the modes corresponding to multiple measurement process.",[1],"G16H40/00,G16H40/60,G16H40/63,G16H",,4,1.0
US2020093411A1,"Monitoring Devices, Systems, and Methods for Detecting Wetness in a Garment","A monitoring device for detecting wetness in a garment is disclosed. The monitoring device of the present disclosure includes a clip removably attachable to the garment and having a printed circuit board and a plurality of pins in communication with the printed circuit board, a portion of the plurality of pins extending through a portion of the clip, wherein the plurality of pins include a first pin, a second pin, and a third pin, the first pin and the second pin aligned along a first axis of the clip and the third pin aligned along a second axis of the clip, the second axis spaced from the first axis, wherein, with the clip attached to the garment, the printed circuit board is in communication with the garment via the plurality of pins. Transmitters having built-in delay mechanisms configured to delay transmitting operational data for a period of time are also disclosed. The operational data may include moisture data and detachment information. Methods for determining operational data for a monitoring device for detecting wetness in a garment are also disclosed.",monitoring device detecting wetness garment disclosed monitoring device present disclosure includes clip removably attachable garment printed circuit board plurality pin communication printed circuit board portion plurality pin extending portion clip wherein plurality pin include first pin second pin third pin first pin second pin aligned along first axis clip third pin aligned along second axis clip second axis spaced first axis wherein clip attached garment printed circuit board communication garment plurality pin transmitter builtin delay mechanism configured delay transmitting operational data period time disclosed operational data include moisture data detachment information method determining operational data monitoring device detecting wetness garment disclosed,"['G16H40/63', 'G16H40/67']","['G16H', 'G16H']",-1,0.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[-1],"G16H40/00,G16H40/60,G16H40/67,G16H",G16H40/67,5,1.0
